X                       ,Y                       ,T   
4.859999999999999876e-01,2.280000000000000082e-01,3.063451999999999771e+02
5.040000000000000036e-01,2.280000000000000082e-01,3.063451000000000022e+02
5.220000000000000195e-01,2.280000000000000082e-01,3.063450000000000273e+02
5.400000000000000355e-01,2.280000000000000082e-01,3.063448000000000206e+02
5.580000000000000515e-01,2.280000000000000082e-01,3.063446000000000140e+02
5.759999999999999565e-01,2.280000000000000082e-01,3.063444000000000074e+02
5.939999999999999725e-01,2.280000000000000082e-01,3.063441000000000258e+02
6.119999999999999885e-01,2.280000000000000082e-01,3.063437000000000126e+02
6.300000000000000044e-01,2.280000000000000082e-01,3.063432999999999993e+02
6.480000000000000204e-01,2.280000000000000082e-01,3.063428999999999860e+02
6.660000000000000364e-01,2.280000000000000082e-01,3.063424999999999727e+02
6.840000000000000524e-01,2.280000000000000082e-01,3.063419999999999845e+02
7.019999999999999574e-01,2.280000000000000082e-01,3.063414000000000215e+02
7.199999999999999734e-01,2.280000000000000082e-01,3.063408000000000015e+02
7.379999999999999893e-01,2.280000000000000082e-01,3.063401999999999816e+02
7.560000000000000053e-01,2.280000000000000082e-01,3.063394999999999868e+02
7.740000000000000213e-01,2.280000000000000082e-01,3.063387999999999920e+02
7.920000000000000373e-01,2.280000000000000082e-01,3.063380999999999972e+02
8.100000000000000533e-01,2.280000000000000082e-01,3.063373000000000275e+02
8.279999999999999583e-01,2.280000000000000082e-01,3.063364000000000260e+02
8.459999999999999742e-01,2.280000000000000082e-01,3.063355999999999995e+02
8.639999999999999902e-01,2.280000000000000082e-01,3.063346000000000231e+02
8.820000000000000062e-01,2.280000000000000082e-01,3.063337000000000216e+02
9.000000000000000222e-01,2.280000000000000082e-01,3.063326999999999884e+02
1.799999999999999864e-02,2.340000000000000135e-01,3.060849999999999795e+02
3.599999999999999728e-02,2.340000000000000135e-01,3.060860000000000127e+02
5.399999999999999939e-02,2.340000000000000135e-01,3.060869000000000142e+02
7.199999999999999456e-02,2.340000000000000135e-01,3.060876999999999839e+02
8.999999999999999667e-02,2.340000000000000135e-01,3.060885999999999854e+02
1.079999999999999988e-01,2.340000000000000135e-01,3.060894000000000119e+02
1.260000000000000009e-01,2.340000000000000135e-01,3.060901000000000067e+02
1.439999999999999891e-01,2.340000000000000135e-01,3.060908999999999764e+02
1.620000000000000051e-01,2.340000000000000135e-01,3.060914999999999964e+02
1.799999999999999933e-01,2.340000000000000135e-01,3.060921999999999912e+02
1.980000000000000093e-01,2.340000000000000135e-01,3.060928000000000111e+02
2.159999999999999976e-01,2.340000000000000135e-01,3.060932999999999993e+02
2.340000000000000135e-01,2.340000000000000135e-01,3.060939000000000192e+02
2.520000000000000018e-01,2.340000000000000135e-01,3.060944000000000074e+02
2.700000000000000178e-01,2.340000000000000135e-01,3.060948000000000206e+02
2.879999999999999782e-01,2.340000000000000135e-01,3.060951999999999771e+02
3.059999999999999942e-01,2.340000000000000135e-01,3.060955999999999904e+02
3.240000000000000102e-01,2.340000000000000135e-01,3.060958999999999719e+02
3.420000000000000262e-01,2.340000000000000135e-01,3.060962000000000103e+02
3.599999999999999867e-01,2.340000000000000135e-01,3.060964000000000169e+02
3.780000000000000027e-01,2.340000000000000135e-01,3.060966000000000236e+02
3.960000000000000187e-01,2.340000000000000135e-01,3.060967999999999734e+02
4.139999999999999791e-01,2.340000000000000135e-01,3.060969000000000051e+02
4.319999999999999951e-01,2.340000000000000135e-01,3.060969999999999800e+02
4.500000000000000111e-01,2.340000000000000135e-01,3.060969999999999800e+02
4.680000000000000271e-01,2.340000000000000135e-01,3.060969999999999800e+02
4.859999999999999876e-01,2.340000000000000135e-01,3.060969999999999800e+02
5.040000000000000036e-01,2.340000000000000135e-01,3.060969000000000051e+02
5.220000000000000195e-01,2.340000000000000135e-01,3.060967999999999734e+02
5.400000000000000355e-01,2.340000000000000135e-01,3.060966000000000236e+02
5.580000000000000515e-01,2.340000000000000135e-01,3.060964000000000169e+02
5.759999999999999565e-01,2.340000000000000135e-01,3.060962000000000103e+02
5.939999999999999725e-01,2.340000000000000135e-01,3.060958999999999719e+02
6.119999999999999885e-01,2.340000000000000135e-01,3.060955999999999904e+02
6.300000000000000044e-01,2.340000000000000135e-01,3.060951999999999771e+02
6.480000000000000204e-01,2.340000000000000135e-01,3.060948000000000206e+02
6.660000000000000364e-01,2.340000000000000135e-01,3.060944000000000074e+02
6.840000000000000524e-01,2.340000000000000135e-01,3.060939000000000192e+02
7.019999999999999574e-01,2.340000000000000135e-01,3.060932999999999993e+02
7.199999999999999734e-01,2.340000000000000135e-01,3.060928000000000111e+02
7.379999999999999893e-01,2.340000000000000135e-01,3.060921999999999912e+02
7.560000000000000053e-01,2.340000000000000135e-01,3.060914999999999964e+02
7.740000000000000213e-01,2.340000000000000135e-01,3.060908999999999764e+02
7.920000000000000373e-01,2.340000000000000135e-01,3.060901000000000067e+02
8.100000000000000533e-01,2.340000000000000135e-01,3.060894000000000119e+02
8.279999999999999583e-01,2.340000000000000135e-01,3.060885999999999854e+02
8.459999999999999742e-01,2.340000000000000135e-01,3.060876999999999839e+02
8.639999999999999902e-01,2.340000000000000135e-01,3.060869000000000142e+02
8.820000000000000062e-01,2.340000000000000135e-01,3.060860000000000127e+02
9.000000000000000222e-01,2.340000000000000135e-01,3.060849999999999795e+02
1.799999999999999864e-02,2.399999999999999911e-01,3.058618000000000166e+02
3.599999999999999728e-02,2.399999999999999911e-01,3.058627000000000180e+02
5.399999999999999939e-02,2.399999999999999911e-01,3.058634999999999877e+02
7.199999999999999456e-02,2.399999999999999911e-01,3.058643999999999892e+02
8.999999999999999667e-02,2.399999999999999911e-01,3.058652000000000157e+02
1.079999999999999988e-01,2.399999999999999911e-01,3.058659999999999854e+02
1.260000000000000009e-01,2.399999999999999911e-01,3.058666999999999803e+02
1.439999999999999891e-01,2.399999999999999911e-01,3.058673999999999751e+02
1.620000000000000051e-01,2.399999999999999911e-01,3.058679999999999950e+02
1.799999999999999933e-01,2.399999999999999911e-01,3.058686000000000149e+02
1.980000000000000093e-01,2.399999999999999911e-01,3.058691999999999780e+02
2.159999999999999976e-01,2.399999999999999911e-01,3.058697999999999979e+02
2.340000000000000135e-01,2.399999999999999911e-01,3.058702999999999861e+02
2.520000000000000018e-01,2.399999999999999911e-01,3.058706999999999994e+02
2.700000000000000178e-01,2.399999999999999911e-01,3.058711000000000126e+02
2.879999999999999782e-01,2.399999999999999911e-01,3.058715000000000259e+02
3.059999999999999942e-01,2.399999999999999911e-01,3.058718999999999824e+02
3.240000000000000102e-01,2.399999999999999911e-01,3.058722000000000207e+02
3.420000000000000262e-01,2.399999999999999911e-01,3.058725000000000023e+02
3.599999999999999867e-01,2.399999999999999911e-01,3.058727000000000089e+02
3.780000000000000027e-01,2.399999999999999911e-01,3.058729000000000156e+02
3.960000000000000187e-01,2.399999999999999911e-01,3.058729999999999905e+02
4.139999999999999791e-01,2.399999999999999911e-01,3.058731999999999971e+02
4.319999999999999951e-01,2.399999999999999911e-01,3.058731999999999971e+02
4.500000000000000111e-01,2.399999999999999911e-01,3.058732999999999720e+02
4.680000000000000271e-01,2.399999999999999911e-01,3.058732999999999720e+02
4.859999999999999876e-01,2.399999999999999911e-01,3.058731999999999971e+02
5.040000000000000036e-01,2.399999999999999911e-01,3.058731999999999971e+02
5.220000000000000195e-01,2.399999999999999911e-01,3.058729999999999905e+02
5.400000000000000355e-01,2.399999999999999911e-01,3.058729000000000156e+02
5.580000000000000515e-01,2.399999999999999911e-01,3.058727000000000089e+02
5.759999999999999565e-01,2.399999999999999911e-01,3.058725000000000023e+02
5.939999999999999725e-01,2.399999999999999911e-01,3.058722000000000207e+02
6.119999999999999885e-01,2.399999999999999911e-01,3.058718999999999824e+02
6.300000000000000044e-01,2.399999999999999911e-01,3.058715000000000259e+02
6.480000000000000204e-01,2.399999999999999911e-01,3.058711000000000126e+02
6.660000000000000364e-01,2.399999999999999911e-01,3.058706999999999994e+02
6.840000000000000524e-01,2.399999999999999911e-01,3.058702999999999861e+02
7.019999999999999574e-01,2.399999999999999911e-01,3.058697999999999979e+02
7.199999999999999734e-01,2.399999999999999911e-01,3.058691999999999780e+02
7.379999999999999893e-01,2.399999999999999911e-01,3.058686000000000149e+02
7.560000000000000053e-01,2.399999999999999911e-01,3.058679999999999950e+02
7.740000000000000213e-01,2.399999999999999911e-01,3.058673999999999751e+02
7.920000000000000373e-01,2.399999999999999911e-01,3.058666999999999803e+02
8.100000000000000533e-01,2.399999999999999911e-01,3.058659999999999854e+02
8.279999999999999583e-01,2.399999999999999911e-01,3.058652000000000157e+02
8.459999999999999742e-01,2.399999999999999911e-01,3.058643999999999892e+02
8.639999999999999902e-01,2.399999999999999911e-01,3.058634999999999877e+02
8.820000000000000062e-01,2.399999999999999911e-01,3.058627000000000180e+02
9.000000000000000222e-01,2.399999999999999911e-01,3.058618000000000166e+02
1.799999999999999864e-02,2.459999999999999964e-01,3.056619999999999777e+02
3.599999999999999728e-02,2.459999999999999964e-01,3.056628999999999792e+02
5.399999999999999939e-02,2.459999999999999964e-01,3.056637000000000057e+02
7.199999999999999456e-02,2.459999999999999964e-01,3.056644999999999754e+02
8.999999999999999667e-02,2.459999999999999964e-01,3.056653000000000020e+02
1.079999999999999988e-01,2.459999999999999964e-01,3.056659999999999968e+02
1.260000000000000009e-01,2.459999999999999964e-01,3.056666999999999916e+02
1.439999999999999891e-01,2.459999999999999964e-01,3.056673999999999864e+02
1.620000000000000051e-01,2.459999999999999964e-01,3.056680000000000064e+02
1.799999999999999933e-01,2.459999999999999964e-01,3.056686000000000263e+02
1.980000000000000093e-01,2.459999999999999964e-01,3.056691999999999894e+02
2.159999999999999976e-01,2.459999999999999964e-01,3.056696999999999775e+02
2.340000000000000135e-01,2.459999999999999964e-01,3.056702000000000226e+02
2.520000000000000018e-01,2.459999999999999964e-01,3.056705999999999790e+02
2.700000000000000178e-01,2.459999999999999964e-01,3.056709999999999923e+02
2.879999999999999782e-01,2.459999999999999964e-01,3.056714000000000055e+02
3.059999999999999942e-01,2.459999999999999964e-01,3.056716999999999871e+02
3.240000000000000102e-01,2.459999999999999964e-01,3.056720000000000255e+02
3.420000000000000262e-01,2.459999999999999964e-01,3.056723000000000070e+02
3.599999999999999867e-01,2.459999999999999964e-01,3.056725000000000136e+02
3.780000000000000027e-01,2.459999999999999964e-01,3.056727000000000203e+02
3.960000000000000187e-01,2.459999999999999964e-01,3.056727999999999952e+02
4.139999999999999791e-01,2.459999999999999964e-01,3.056729000000000269e+02
4.319999999999999951e-01,2.459999999999999964e-01,3.056730000000000018e+02
4.500000000000000111e-01,2.459999999999999964e-01,3.056730999999999767e+02
4.680000000000000271e-01,2.459999999999999964e-01,3.056730999999999767e+02
4.859999999999999876e-01,2.459999999999999964e-01,3.056730000000000018e+02
5.040000000000000036e-01,2.459999999999999964e-01,3.056729000000000269e+02
5.220000000000000195e-01,2.459999999999999964e-01,3.056727999999999952e+02
5.400000000000000355e-01,2.459999999999999964e-01,3.056727000000000203e+02
5.580000000000000515e-01,2.459999999999999964e-01,3.056725000000000136e+02
5.759999999999999565e-01,2.459999999999999964e-01,3.056723000000000070e+02
5.939999999999999725e-01,2.459999999999999964e-01,3.056720000000000255e+02
6.119999999999999885e-01,2.459999999999999964e-01,3.056716999999999871e+02
6.300000000000000044e-01,2.459999999999999964e-01,3.056714000000000055e+02
6.480000000000000204e-01,2.459999999999999964e-01,3.056709999999999923e+02
6.660000000000000364e-01,2.459999999999999964e-01,3.056705999999999790e+02
6.840000000000000524e-01,2.459999999999999964e-01,3.056702000000000226e+02
7.019999999999999574e-01,2.459999999999999964e-01,3.056696999999999775e+02
7.199999999999999734e-01,2.459999999999999964e-01,3.056691999999999894e+02
7.379999999999999893e-01,2.459999999999999964e-01,3.056686000000000263e+02
7.560000000000000053e-01,2.459999999999999964e-01,3.056680000000000064e+02
7.740000000000000213e-01,2.459999999999999964e-01,3.056673999999999864e+02
7.920000000000000373e-01,2.459999999999999964e-01,3.056666999999999916e+02
8.100000000000000533e-01,2.459999999999999964e-01,3.056659999999999968e+02
8.279999999999999583e-01,2.459999999999999964e-01,3.056653000000000020e+02
8.459999999999999742e-01,2.459999999999999964e-01,3.056644999999999754e+02
8.639999999999999902e-01,2.459999999999999964e-01,3.056637000000000057e+02
8.820000000000000062e-01,2.459999999999999964e-01,3.056628999999999792e+02
9.000000000000000222e-01,2.459999999999999964e-01,3.056619999999999777e+02
1.799999999999999864e-02,2.520000000000000018e-01,3.054848000000000070e+02
3.599999999999999728e-02,2.520000000000000018e-01,3.054857000000000085e+02
5.399999999999999939e-02,2.520000000000000018e-01,3.054864999999999782e+02
7.199999999999999456e-02,2.520000000000000018e-01,3.054873000000000047e+02
8.999999999999999667e-02,2.520000000000000018e-01,3.054879999999999995e+02
1.079999999999999988e-01,2.520000000000000018e-01,3.054886999999999944e+02
1.260000000000000009e-01,2.520000000000000018e-01,3.054893999999999892e+02
1.439999999999999891e-01,2.520000000000000018e-01,3.054900000000000091e+02
1.620000000000000051e-01,2.520000000000000018e-01,3.054905999999999722e+02
1.799999999999999933e-01,2.520000000000000018e-01,3.054911999999999921e+02
1.980000000000000093e-01,2.520000000000000018e-01,3.054916999999999803e+02
2.159999999999999976e-01,2.520000000000000018e-01,3.054922000000000253e+02
2.340000000000000135e-01,2.520000000000000018e-01,3.054927000000000135e+02
2.520000000000000018e-01,2.520000000000000018e-01,3.054931000000000267e+02
2.700000000000000178e-01,2.520000000000000018e-01,3.054934999999999832e+02
2.879999999999999782e-01,2.520000000000000018e-01,3.054938999999999965e+02
3.059999999999999942e-01,2.520000000000000018e-01,3.054941999999999780e+02
3.240000000000000102e-01,2.520000000000000018e-01,3.054945000000000164e+02
3.420000000000000262e-01,2.520000000000000018e-01,3.054947000000000230e+02
3.599999999999999867e-01,2.520000000000000018e-01,3.054950000000000045e+02
3.780000000000000027e-01,2.520000000000000018e-01,3.054950999999999794e+02
3.960000000000000187e-01,2.520000000000000018e-01,3.054952999999999861e+02
4.139999999999999791e-01,2.520000000000000018e-01,3.054954000000000178e+02
4.319999999999999951e-01,2.520000000000000018e-01,3.054954999999999927e+02
4.500000000000000111e-01,2.520000000000000018e-01,3.054954999999999927e+02
4.680000000000000271e-01,2.520000000000000018e-01,3.054954999999999927e+02
4.859999999999999876e-01,2.520000000000000018e-01,3.054954999999999927e+02
5.040000000000000036e-01,2.520000000000000018e-01,3.054954000000000178e+02
5.220000000000000195e-01,2.520000000000000018e-01,3.054952999999999861e+02
5.400000000000000355e-01,2.520000000000000018e-01,3.054950999999999794e+02
5.580000000000000515e-01,2.520000000000000018e-01,3.054950000000000045e+02
5.759999999999999565e-01,2.520000000000000018e-01,3.054947000000000230e+02
5.939999999999999725e-01,2.520000000000000018e-01,3.054945000000000164e+02
6.119999999999999885e-01,2.520000000000000018e-01,3.054941999999999780e+02
6.300000000000000044e-01,2.520000000000000018e-01,3.054938999999999965e+02
6.480000000000000204e-01,2.520000000000000018e-01,3.054934999999999832e+02
6.660000000000000364e-01,2.520000000000000018e-01,3.054931000000000267e+02
6.840000000000000524e-01,2.520000000000000018e-01,3.054927000000000135e+02
7.019999999999999574e-01,2.520000000000000018e-01,3.054922000000000253e+02
7.199999999999999734e-01,2.520000000000000018e-01,3.054916999999999803e+02
7.379999999999999893e-01,2.520000000000000018e-01,3.054911999999999921e+02
7.560000000000000053e-01,2.520000000000000018e-01,3.054905999999999722e+02
7.740000000000000213e-01,2.520000000000000018e-01,3.054900000000000091e+02
7.920000000000000373e-01,2.520000000000000018e-01,3.054893999999999892e+02
8.100000000000000533e-01,2.520000000000000018e-01,3.054886999999999944e+02
8.279999999999999583e-01,2.520000000000000018e-01,3.054879999999999995e+02
8.459999999999999742e-01,2.520000000000000018e-01,3.054873000000000047e+02
8.639999999999999902e-01,2.520000000000000018e-01,3.054864999999999782e+02
8.820000000000000062e-01,2.520000000000000018e-01,3.054857000000000085e+02
9.000000000000000222e-01,2.520000000000000018e-01,3.054848000000000070e+02
1.799999999999999864e-02,2.580000000000000071e-01,3.053294999999999959e+02
3.599999999999999728e-02,2.580000000000000071e-01,3.053303000000000225e+02
5.399999999999999939e-02,2.580000000000000071e-01,3.053310999999999922e+02
7.199999999999999456e-02,2.580000000000000071e-01,3.053317999999999870e+02
8.999999999999999667e-02,2.580000000000000071e-01,3.053326000000000136e+02
1.079999999999999988e-01,2.580000000000000071e-01,3.053333000000000084e+02
1.260000000000000009e-01,2.580000000000000071e-01,3.053339000000000283e+02
1.439999999999999891e-01,2.580000000000000071e-01,3.053344999999999914e+02
1.620000000000000051e-01,2.580000000000000071e-01,3.053351000000000113e+02
1.799999999999999933e-01,2.580000000000000071e-01,3.053356999999999744e+02
1.980000000000000093e-01,2.580000000000000071e-01,3.053362000000000194e+02
2.159999999999999976e-01,2.580000000000000071e-01,3.053367000000000075e+02
2.340000000000000135e-01,2.580000000000000071e-01,3.053371000000000208e+02
2.520000000000000018e-01,2.580000000000000071e-01,3.053374999999999773e+02
2.700000000000000178e-01,2.580000000000000071e-01,3.053378999999999905e+02
2.879999999999999782e-01,2.580000000000000071e-01,3.053383000000000038e+02
3.059999999999999942e-01,2.580000000000000071e-01,3.053385999999999854e+02
3.240000000000000102e-01,2.580000000000000071e-01,3.053387999999999920e+02
3.420000000000000262e-01,2.580000000000000071e-01,3.053390999999999735e+02
3.599999999999999867e-01,2.580000000000000071e-01,3.053392999999999802e+02
3.780000000000000027e-01,2.580000000000000071e-01,3.053394999999999868e+02
3.960000000000000187e-01,2.580000000000000071e-01,3.053396000000000186e+02
4.139999999999999791e-01,2.580000000000000071e-01,3.053396999999999935e+02
4.319999999999999951e-01,2.580000000000000071e-01,3.053398000000000252e+02
4.500000000000000111e-01,2.580000000000000071e-01,3.053398000000000252e+02
4.680000000000000271e-01,2.580000000000000071e-01,3.053398000000000252e+02
4.859999999999999876e-01,2.580000000000000071e-01,3.053398000000000252e+02
5.040000000000000036e-01,2.580000000000000071e-01,3.053396999999999935e+02
5.220000000000000195e-01,2.580000000000000071e-01,3.053396000000000186e+02
5.400000000000000355e-01,2.580000000000000071e-01,3.053394999999999868e+02
5.580000000000000515e-01,2.580000000000000071e-01,3.053392999999999802e+02
5.759999999999999565e-01,2.580000000000000071e-01,3.053390999999999735e+02
5.939999999999999725e-01,2.580000000000000071e-01,3.053387999999999920e+02
6.119999999999999885e-01,2.580000000000000071e-01,3.053385999999999854e+02
6.300000000000000044e-01,2.580000000000000071e-01,3.053383000000000038e+02
6.480000000000000204e-01,2.580000000000000071e-01,3.053378999999999905e+02
6.660000000000000364e-01,2.580000000000000071e-01,3.053374999999999773e+02
6.840000000000000524e-01,2.580000000000000071e-01,3.053371000000000208e+02
7.019999999999999574e-01,2.580000000000000071e-01,3.053367000000000075e+02
7.199999999999999734e-01,2.580000000000000071e-01,3.053362000000000194e+02
7.379999999999999893e-01,2.580000000000000071e-01,3.053356999999999744e+02
7.560000000000000053e-01,2.580000000000000071e-01,3.053351000000000113e+02
7.740000000000000213e-01,2.580000000000000071e-01,3.053344999999999914e+02
7.920000000000000373e-01,2.580000000000000071e-01,3.053339000000000283e+02
8.100000000000000533e-01,2.580000000000000071e-01,3.053333000000000084e+02
8.279999999999999583e-01,2.580000000000000071e-01,3.053326000000000136e+02
8.459999999999999742e-01,2.580000000000000071e-01,3.053317999999999870e+02
8.639999999999999902e-01,2.580000000000000071e-01,3.053310999999999922e+02
8.820000000000000062e-01,2.580000000000000071e-01,3.053303000000000225e+02
9.000000000000000222e-01,2.580000000000000071e-01,3.053294999999999959e+02
1.799999999999999864e-02,2.640000000000000124e-01,3.051952999999999747e+02
3.599999999999999728e-02,2.640000000000000124e-01,3.051961000000000013e+02
5.399999999999999939e-02,2.640000000000000124e-01,3.051967999999999961e+02
7.199999999999999456e-02,2.640000000000000124e-01,3.051976000000000226e+02
8.999999999999999667e-02,2.640000000000000124e-01,3.051983000000000175e+02
1.079999999999999988e-01,2.640000000000000124e-01,3.051988999999999805e+02
1.260000000000000009e-01,2.640000000000000124e-01,3.051995999999999754e+02
1.439999999999999891e-01,2.640000000000000124e-01,3.052001999999999953e+02
1.620000000000000051e-01,2.640000000000000124e-01,3.052008000000000152e+02
1.799999999999999933e-01,2.640000000000000124e-01,3.052013000000000034e+02
1.980000000000000093e-01,2.640000000000000124e-01,3.052017999999999915e+02
2.159999999999999976e-01,2.640000000000000124e-01,3.052022999999999797e+02
2.340000000000000135e-01,2.640000000000000124e-01,3.052026999999999930e+02
2.520000000000000018e-01,2.640000000000000124e-01,3.052031000000000063e+02
2.700000000000000178e-01,2.640000000000000124e-01,3.052035000000000196e+02
2.879999999999999782e-01,2.640000000000000124e-01,3.052038000000000011e+02
3.059999999999999942e-01,2.640000000000000124e-01,3.052040999999999826e+02
3.240000000000000102e-01,2.640000000000000124e-01,3.052044000000000210e+02
3.420000000000000262e-01,2.640000000000000124e-01,3.052046000000000276e+02
3.599999999999999867e-01,2.640000000000000124e-01,3.052047999999999774e+02
3.780000000000000027e-01,2.640000000000000124e-01,3.052049999999999841e+02
3.960000000000000187e-01,2.640000000000000124e-01,3.052051000000000158e+02
4.139999999999999791e-01,2.640000000000000124e-01,3.052051999999999907e+02
4.319999999999999951e-01,2.640000000000000124e-01,3.052053000000000225e+02
4.500000000000000111e-01,2.640000000000000124e-01,3.052053000000000225e+02
4.680000000000000271e-01,2.640000000000000124e-01,3.052053000000000225e+02
4.859999999999999876e-01,2.640000000000000124e-01,3.052053000000000225e+02
5.040000000000000036e-01,2.640000000000000124e-01,3.052051999999999907e+02
5.220000000000000195e-01,2.640000000000000124e-01,3.052051000000000158e+02
5.400000000000000355e-01,2.640000000000000124e-01,3.052049999999999841e+02
5.580000000000000515e-01,2.640000000000000124e-01,3.052047999999999774e+02
5.759999999999999565e-01,2.640000000000000124e-01,3.052046000000000276e+02
5.939999999999999725e-01,2.640000000000000124e-01,3.052044000000000210e+02
6.119999999999999885e-01,2.640000000000000124e-01,3.052040999999999826e+02
6.300000000000000044e-01,2.640000000000000124e-01,3.052038000000000011e+02
6.480000000000000204e-01,2.640000000000000124e-01,3.052035000000000196e+02
6.660000000000000364e-01,2.640000000000000124e-01,3.052031000000000063e+02
6.840000000000000524e-01,2.640000000000000124e-01,3.052026999999999930e+02
7.019999999999999574e-01,2.640000000000000124e-01,3.052022999999999797e+02
7.199999999999999734e-01,2.640000000000000124e-01,3.052017999999999915e+02
7.379999999999999893e-01,2.640000000000000124e-01,3.052013000000000034e+02
7.560000000000000053e-01,2.640000000000000124e-01,3.052008000000000152e+02
7.740000000000000213e-01,2.640000000000000124e-01,3.052001999999999953e+02
7.920000000000000373e-01,2.640000000000000124e-01,3.051995999999999754e+02
8.100000000000000533e-01,2.640000000000000124e-01,3.051988999999999805e+02
8.279999999999999583e-01,2.640000000000000124e-01,3.051983000000000175e+02
8.459999999999999742e-01,2.640000000000000124e-01,3.051976000000000226e+02
8.639999999999999902e-01,2.640000000000000124e-01,3.051967999999999961e+02
8.820000000000000062e-01,2.640000000000000124e-01,3.051961000000000013e+02
9.000000000000000222e-01,2.640000000000000124e-01,3.051952999999999747e+02
1.799999999999999864e-02,2.700000000000000178e-01,3.050815999999999804e+02
3.599999999999999728e-02,2.700000000000000178e-01,3.050824000000000069e+02
5.399999999999999939e-02,2.700000000000000178e-01,3.050831000000000017e+02
7.199999999999999456e-02,2.700000000000000178e-01,3.050837999999999965e+02
8.999999999999999667e-02,2.700000000000000178e-01,3.050844999999999914e+02
1.079999999999999988e-01,2.700000000000000178e-01,3.050851999999999862e+02
1.260000000000000009e-01,2.700000000000000178e-01,3.050858000000000061e+02
1.439999999999999891e-01,2.700000000000000178e-01,3.050864000000000260e+02
1.620000000000000051e-01,2.700000000000000178e-01,3.050869000000000142e+02
1.799999999999999933e-01,2.700000000000000178e-01,3.050874999999999773e+02
1.980000000000000093e-01,2.700000000000000178e-01,3.050878999999999905e+02
2.159999999999999976e-01,2.700000000000000178e-01,3.050883999999999787e+02
2.340000000000000135e-01,2.700000000000000178e-01,3.050887999999999920e+02
2.520000000000000018e-01,2.700000000000000178e-01,3.050892000000000053e+02
2.700000000000000178e-01,2.700000000000000178e-01,3.050896000000000186e+02
2.879999999999999782e-01,2.700000000000000178e-01,3.050899000000000001e+02
3.059999999999999942e-01,2.700000000000000178e-01,3.050901999999999816e+02
3.240000000000000102e-01,2.700000000000000178e-01,3.050905000000000200e+02
3.420000000000000262e-01,2.700000000000000178e-01,3.050907000000000266e+02
3.599999999999999867e-01,2.700000000000000178e-01,3.050908999999999764e+02
3.780000000000000027e-01,2.700000000000000178e-01,3.050910000000000082e+02
3.960000000000000187e-01,2.700000000000000178e-01,3.050912000000000148e+02
4.139999999999999791e-01,2.700000000000000178e-01,3.050912999999999897e+02
4.319999999999999951e-01,2.700000000000000178e-01,3.050912999999999897e+02
4.500000000000000111e-01,2.700000000000000178e-01,3.050914000000000215e+02
4.680000000000000271e-01,2.700000000000000178e-01,3.050914000000000215e+02
4.859999999999999876e-01,2.700000000000000178e-01,3.050912999999999897e+02
5.040000000000000036e-01,2.700000000000000178e-01,3.050912999999999897e+02
5.220000000000000195e-01,2.700000000000000178e-01,3.050912000000000148e+02
5.400000000000000355e-01,2.700000000000000178e-01,3.050910000000000082e+02
5.580000000000000515e-01,2.700000000000000178e-01,3.050908999999999764e+02
5.759999999999999565e-01,2.700000000000000178e-01,3.050907000000000266e+02
5.939999999999999725e-01,2.700000000000000178e-01,3.050905000000000200e+02
6.119999999999999885e-01,2.700000000000000178e-01,3.050901999999999816e+02
6.300000000000000044e-01,2.700000000000000178e-01,3.050899000000000001e+02
6.480000000000000204e-01,2.700000000000000178e-01,3.050896000000000186e+02
6.660000000000000364e-01,2.700000000000000178e-01,3.050892000000000053e+02
6.840000000000000524e-01,2.700000000000000178e-01,3.050887999999999920e+02
7.019999999999999574e-01,2.700000000000000178e-01,3.050883999999999787e+02
7.199999999999999734e-01,2.700000000000000178e-01,3.050878999999999905e+02
7.379999999999999893e-01,2.700000000000000178e-01,3.050874999999999773e+02
7.560000000000000053e-01,2.700000000000000178e-01,3.050869000000000142e+02
7.740000000000000213e-01,2.700000000000000178e-01,3.050864000000000260e+02
7.920000000000000373e-01,2.700000000000000178e-01,3.050858000000000061e+02
8.100000000000000533e-01,2.700000000000000178e-01,3.050851999999999862e+02
8.279999999999999583e-01,2.700000000000000178e-01,3.050844999999999914e+02
8.459999999999999742e-01,2.700000000000000178e-01,3.050837999999999965e+02
8.639999999999999902e-01,2.700000000000000178e-01,3.050831000000000017e+02
8.820000000000000062e-01,2.700000000000000178e-01,3.050824000000000069e+02
9.000000000000000222e-01,2.700000000000000178e-01,3.050815999999999804e+02
1.799999999999999864e-02,2.760000000000000231e-01,3.049879000000000246e+02
3.599999999999999728e-02,2.760000000000000231e-01,3.049886999999999944e+02
5.399999999999999939e-02,2.760000000000000231e-01,3.049893999999999892e+02
7.199999999999999456e-02,2.760000000000000231e-01,3.049900999999999840e+02
8.999999999999999667e-02,2.760000000000000231e-01,3.049907999999999788e+02
1.079999999999999988e-01,2.760000000000000231e-01,3.049913999999999987e+02
1.260000000000000009e-01,2.760000000000000231e-01,3.049920000000000186e+02
1.439999999999999891e-01,2.760000000000000231e-01,3.049925999999999817e+02
1.620000000000000051e-01,2.760000000000000231e-01,3.049931000000000267e+02
1.799999999999999933e-01,2.760000000000000231e-01,3.049936000000000149e+02
1.980000000000000093e-01,2.760000000000000231e-01,3.049941000000000031e+02
2.159999999999999976e-01,2.760000000000000231e-01,3.049945000000000164e+02
2.340000000000000135e-01,2.760000000000000231e-01,3.049950000000000045e+02
2.520000000000000018e-01,2.760000000000000231e-01,3.049952999999999861e+02
